AOD,PM2.5,ug/m3
0.693440002,56.73333333,
0.210600006,68.23333333,
0.82193335,117.1666667,
0.726416687,115.4,
0.078400002,12.5,
0.119400002,20.9,
2.981320068,350.7666667,
0.063639999,12.03333333,
0.062040001,9.2,
0.118519997,27.36666667,
0.252720001,104.7666667,
0.068559998,10.9,
0.365559998,29.43333333,
0.066,4,
0.07632,12.7,
0.493559998,93.9,
0.098599998,7.633333333,
0.089959999,5.733333333,
0.430839996,65.66666667,
0.129039993,37.33333333,
0.090720001,5.066666667,
0.109160004,20.06666667,
0.119519997,23.6,
0.074199997,14.33333333,
0.292959991,67.46666667,
0.253600006,16.66666667,
