date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20170106,1011A,116.407,40.0031,2.88,2.796857178,2.773167725,193.6666667,31,97.66666667,3.966666667,19,268.7267456,266.5050659,79.50868225,94.17786407,0.074670985,-1.013930798,-2.284528255,-3.673387289,94152.61719,94005.75
20170106,1017A,117.237,39.1082,1.52,1.488,1.498257568,114.6666667,51.33333333,102,2,15.66666667,269.2232666,269.0746155,74.19402313,88.18885803,0.515778065,-0.830928504,-0.684287906,-2.184478045,98177.23438,97989.03906
20170106,1021A,117.307,39.0877,1.52,1.488,1.493623413,113.3333333,56,96.33333333,2.066666667,9.666666667,269.1653137,269.1317444,73.75589752,87.86741638,0.512630522,-0.861149192,-0.626813948,-2.114473581,98372.27344,98182.3125
20170106,1025A,117.401,39.124,1.52,1.488,1.486960083,99.66666667,50.33333333,81.33333333,1.466666667,14.33333333,269.0447388,269.0574341,73.37133789,87.75380707,0.479839712,-0.94102627,-0.653315485,-2.110125542,98482.65625,98292.58594
20170106,1027A,117.157,38.9194,1.525,1.525,1.521921631,115.3333333,55.33333333,70.33333333,1.266666667,16.66666667,269.435791,269.4483643,74.09699249,87.54130554,0.606506705,-0.680480003,-0.461386681,-2.019520044,98464.8125,98271.21094
20170106,1036A,118.1662,39.6308,1.127,1.05375,1.13118689,60.33333333,60.66666667,70.33333333,2.7,38.33333333,268.4856567,268.2265625,70.45555115,87.72119141,0.217332557,-1.650696516,-1.286170363,-2.51506424,98429.875,98266.84375
20170106,1037A,118.144,39.643,1.127,1.05375,1.141386963,82,59.33333333,66.66666667,1.666666667,38.66666667,268.4052734,268.1454163,70.62988281,87.86198425,0.214840576,-1.64327085,-1.313139677,-2.539970875,98375.19531,98212.28125
20170106,1038A,118.1853,39.6407,1.127,1.05375,1.115653076,82.66666667,51,58.66666667,1.733333333,32.66666667,268.5541077,268.2540588,70.36164856,87.7039566,0.214060172,-1.666445255,-1.298887253,-2.527357578,98437.33594,98274.96875
20170106,1039A,118.2185,39.6679,1.127,1.05375,1.075135986,82.33333333,57,68.33333333,1.533333333,31,268.6694031,268.2793579,70.22406769,87.72465515,0.205759794,-1.697624564,-1.338629603,-2.565245628,98431.78906,98270.94531
20170106,1040A,118.1838,39.65782,1.127,1.05375,1.111156616,79.33333333,55,52.66666667,1.733333333,40.33333333,268.5473022,268.2143555,70.41780853,87.79642487,0.209574044,-1.673237801,-1.329417706,-2.55598259,98402.22656,98240.46875
