date,site,lon,lat,1,3,5,PM2.5,so2,no2,co,o3,air,rh,u,v,p
1001A,116.366,39.8673,0.111,0.137111115,0.16129068,14,21.66666667,35.33333333,0.6,49,20150102,263.8299561,50.02140045,1.277897596,3.563163519,94906.42188
1002A,116.17,40.2865,0.033,0.047222221,0.053886303,14.66666667,21.33333333,7.333333333,0.366666667,64.33333333,20150102,263.3264465,54.09287262,1.916188955,3.778264284,93303.96875
1003A,116.434,39.9522,0.134,0.124777779,0.134172287,9.333333333,16.33333333,27.33333333,0.6,46,20150102,263.7250977,49.90059662,1.408105373,3.582664251,94844.73438
1004A,116.434,39.8745,0.111,0.136777771,0.154632462,19.33333333,19.33333333,39.66666667,0.6,46.66666667,20150102,263.8225098,49.57385635,1.294106603,3.54991889,95045.375
1005A,116.473,39.9716,0.134,0.124777779,0.129647263,14.66666667,20,32,0.5,62.33333333,20150102,263.7022705,49.69055939,1.4392277,3.581387997,94885.82031
1006A,116.361,39.9425,0.12,0.112888886,0.136482422,19.66666667,21.66666667,41,0.633333333,40.66666667,20150102,263.7347717,50.39647293,1.388593912,3.596208334,94699.52344
1007A,116.315,39.9934,0.12,0.112888886,0.118734413,22.66666667,26.33333333,45.66666667,0.833333333,24,20150102,263.6684875,50.97485352,1.460807085,3.628942251,94459.5625
1008A,116.72,40.1438,0.091,0.093666664,0.096155548,5,2,12,0.266666667,55.33333333,20150102,263.5028687,48.79770279,1.701711535,3.592694283,94948.5
1009A,116.644,40.3937,0.079,0.060777779,0.057148399,7.666666667,6.333333333,10.66666667,0.233333333,63.33333333,20150102,263.1922302,50.93457031,2.057571173,3.715309381,94016.21875
1010A,116.23,40.1952,0.09,0.071555557,0.066837173,19.66666667,22.33333333,21.66666667,0.533333333,56.33333333,20150102,263.4156189,52.98560715,1.763254285,3.732591867,93692.79688
1011A,116.407,40.0031,0.134,0.124777779,0.11974717,20.66666667,24,34,0.7,38.66666667,20150102,263.6601257,50.32710266,1.481063843,3.610683203,94648.97656
1012A,116.225,39.9279,0.138,0.140444443,0.145138916,27,26.33333333,49.66666667,0.866666667,35.33333333,20150102,263.7567444,51.32171249,1.364846945,3.617651939,94420.67188
1014A,117.193,39.173,0.212,0.191777771,0.205875839,26,28,19.33333333,1.626666667,56,20150102,264.6450806,43.56719971,0.402851999,3.087572098,98507.41406
1015A,117.145,39.1654,0.212,0.191777771,0.203086441,23,11.33333333,20.33333333,1.215,50.66666667,20150102,264.6574402,43.7518959,0.383745223,3.095065832,98421.55469
1016A,117.184,39.1205,0.186,0.206,0.207526352,33,30.66666667,32.33333333,0.644333333,71.33333333,20150102,264.7059937,43.55277634,0.329789937,3.068543673,98615.35156
1017A,117.237,39.1082,0.186,0.210666672,0.210948425,24.66666667,40.66666667,28,0.906,43.66666667,20150102,264.7156067,43.34229279,0.323177934,3.052078724,98759.78125
1018A,117.202,39.0927,0.186,0.206,0.209649338,30.66666667,51.33333333,31.33333333,0.458666667,49.66666667,20150102,264.7363281,43.45969772,0.295445502,3.053508282,98721.71875
1019A,117.1837,39.2133,0.212,0.191777771,0.203697037,22.33333333,13.66666667,7.333333333,0.712,57,20150102,264.5995483,43.64360046,0.455991328,3.105739117,98389.3125
1020A,117.269,39.1337,0.212,0.209666672,0.211523514,36.33333333,28.66666667,34,1.204666667,31.66666667,20150102,264.6839905,43.23762131,0.363673806,3.055249929,98767.45313
1021A,117.307,39.0877,0.237,0.216,0.213675797,25,38,30,0.934,45,20150102,264.7328796,43.07107925,0.309015155,3.028702259,98960.34375
1025A,117.401,39.124,0.237,0.216,0.215858948,52.33333333,13,18,0.532333333,58.33333333,20150102,264.6841431,42.72815323,0.375507385,3.022583008,99076.57031
1027A,117.157,38.9194,0.225,0.202777771,0.200150818,31,36,24,1.108,40.66666667,20150102,264.9032593,43.43785095,0.093493335,3.006506681,99046.45313
1029A,114.4548,38.0513,0.538,0.4995,0.467802551,174.3333333,83.66666667,69.66666667,1.979,38.66666667,20150102,264.7127686,39.10743713,0.187232003,2.912768126,95484.55469
1030A,114.6046,38.0398,0.538,0.565142883,0.54560321,155.3333333,79.66666667,59.33333333,1.413333333,21.66666667,20150102,264.7367554,39.4295311,0.163264006,2.936736107,95922.125
1032A,114.4586111,38.00583333,0.53,0.474444458,0.465769318,73,74.33333333,46.66666667,1.360666667,33,20150102,264.7133789,38.6183815,0.186622232,2.913377762,95614.15625
1033A,114.5330556,38.01777778,0.53,0.520555542,0.510919159,108,103,55.66666667,2.148333333,51.33333333,20150102,264.7253113,38.97467422,0.174711108,2.925288916,95786.07031
1034A,114.5214,38.0524,0.538,0.565142883,0.508061218,162,83,43,1.166,58,20150102,264.7234497,39.31810379,0.176576003,2.923424006,95662.41406
1035A,114.3541,37.9097,0.379,0.381,0.414067291,59.66666667,81.66666667,35,1.034,65.33333333,20150102,264.70224,37.23202133,0.204458669,2.904458761,95575.71875
1036A,118.1662,39.6308,0.14,0.141199997,0.142048538,40,27,40.66666667,1.137666667,55,20150102,264.2023926,44.41557312,1.141049623,3.036606312,99038.78125
1041A,118.1997,39.6295,0.14,0.141199997,0.14552005,25,36.33333333,39.66666667,1.158666667,51.33333333,20150102,264.2780151,44.53260803,1.145363808,3.022176266,99088.85938
1044A,119.6023,39.9567,0.162,0.111428574,0.092904572,23.66666667,53.66666667,22.66666667,0.474666667,49.33333333,20150102,266.3531189,47.31044006,1.614552975,2.491414785,100730.7344
1045A,119.607,39.9358,0.162,0.128199997,0.096835052,15,47.66666667,23.66666667,0.415,49.33333333,20150102,266.4273987,47.45041275,1.600626588,2.485841036,100760.5625
1046A,119.5369,39.9419,0.162,0.111428574,0.095015076,26,7.666666667,6.666666667,0.316333333,66,20150102,266.2845459,47.23369598,1.600541353,2.519143105,100641.0703
1047A,114.5129,36.61763,0.467,0.47325,0.476831787,172.6666667,189,135,3.325666667,38,20150102,264.7393188,31.25718308,-0.354548782,2.623281002,98171.29688
1048A,114.5426,36.6164,0.467,0.47325,0.476697022,167,204.3333333,23.33333333,2.633333333,24,20150102,264.7425842,31.33193779,-0.359564573,2.626066446,98251.8125
1049A,114.5035,36.5776,0.484,0.492875,0.479358002,117.6666667,131,80.33333333,2.056666667,19,20150102,264.7398682,31.14280891,-0.3999421,2.596086502,98194.90625
1050A,114.4965,36.61981,0.484,0.492875,0.476800568,179.6666667,177,41.66666667,2.117,25.66666667,20150102,264.7374573,31.21922493,-0.350031078,2.622716427,98124.99219
1051A,115.493,38.8632,0.377,0.401375,0.393558929,55.33333333,74.66666667,31.66666667,2.309666667,56.33333333,20150102,264.8788757,47.85159302,0.021120001,3.078880072,95670.25
1052A,115.5223,38.8957,0.377,0.389222229,0.393778961,47.33333333,12.33333333,21.33333333,1.256666667,121.6666667,20150102,264.8835754,48.03747177,0.016432,3.083568096,95642.11719
1053A,115.4713,38.9108,0.377,0.401375,0.392126617,81,103.6666667,49.33333333,3.002333333,30.66666667,20150102,264.8754272,48.30806732,0.024592001,3.075407982,95492.13281
1054A,115.4612,38.8416,0.377,0.401375,0.393225922,50,85,48.33333333,1.486333333,30,20150102,264.8738098,47.75549698,0.026208,3.073791981,95663.19531
1055A,115.442,38.8756,0.377,0.401375,0.393104004,63.33333333,75.33333333,45,2.918,41.66666667,20150102,264.8707275,48.09401321,0.029280001,3.070719957,95528.03906
1056A,115.5214,38.8707,0.377,0.389222229,0.394114655,59.33333333,82,18.33333333,2.878666667,42,20150102,264.8834229,47.83633041,0.016576,3.083424091,95709.4375
1057A,114.8985,40.8367,0.028,0.027375,0.034042213,18.66666667,94,14,0.449,58.33333333,20150102,263.5305176,68.18664551,3.142862797,4.295003414,89455.35938
1058A,114.892,40.79481,0.041,0.036777779,0.035674644,11,40.33333333,22.33333333,0.401666667,57,20150102,263.5622253,67.81179047,3.084288359,4.267930508,89535.03906
1059A,114.8814,40.8115,0.041,0.036777779,0.034752182,26.33333333,82.66666667,21.33333333,2.548,48.33333333,20150102,263.5584412,67.93852997,3.11452508,4.281795502,89490.375
1060A,114.9032,40.7688,0.041,0.036777779,0.036500927,18.66666667,34.66666667,18,0.645,47,20150102,263.5719604,67.6046524,3.038903475,4.247538567,89599.89844
1061A,114.904,40.8725,0.028,0.027375,0.032606647,8,84.66666667,14.33333333,1.420333333,59,20150102,263.5046997,68.50738525,3.176011086,4.316237926,89386.78125
1062A,117.9664,40.9161,0.023,0.020555555,0.020683416,19,21,8.666666667,0.288666667,78,20150102,262.7641602,46.55955887,2.668934345,3.51835227,94962.07031
1063A,117.9525,40.9843,0.02,0.020777779,0.020060564,20.33333333,18,20.33333333,0.312,63.66666667,20150102,262.6782837,46.81295395,2.715915442,3.504677773,94708.09375
1064A,117.963,40.9359,0.02,0.020777779,0.020487368,7.666666667,11.66666667,10.66666667,0.66,73,20150102,262.7393188,46.63288116,2.682487488,3.514122248,94889.71875
1065A,117.8184,40.9733,0.02,0.022666666,0.020634802,14.33333333,15.66666667,7,0.426666667,76.66666667,20150102,262.6703186,46.7418251,2.719581366,3.55005002,94468.57813
1066A,117.9384,41.0112,0.02,0.020777779,0.020146484,11,4.666666667,4.333333333,0.202333333,74,20150102,262.6430359,46.91290665,2.735327244,3.502304792,94589.82813
1067A,116.6838,39.5178,0.22,0.184333328,0.18098085,16.33333333,14.66666667,4,0.389333333,29.66666667,20150102,264.2632446,46.69577026,0.803924739,3.342276096,96527.35156
1068A,116.7729,39.5747,0.154,0.165222229,0.165503189,9.333333333,13,5.333333333,0.203,48.33333333,20150102,264.1923218,46.36018372,0.896490037,3.345262766,96584.42188
1069A,116.715,39.5571,0.154,0.165222229,0.173631165,15.66666667,8,9.333333333,0.467333333,39,20150102,264.2147217,46.6411972,0.864154816,3.351365328,96498.17969
1070A,116.7464,39.5343,0.154,0.165222229,0.171493195,10.66666667,13.33333333,5,0.359,50.33333333,20150102,264.2416687,46.3975296,0.835708678,3.334719419,96626.35156
1071A,116.8854,38.2991,0.178,0.175666672,0.18427179,47.66666667,48,30.66666667,1.641,42.66666667,20150102,264.9322205,42.83530808,0.035552002,3.064448118,100014.3984
1072A,116.8584,38.3254,0.178,0.175666672,0.191304062,47.66666667,33.33333333,27,1.314333333,41.66666667,20150102,264.9350891,42.90449142,0.029792003,3.070208073,99894.88281
1073A,116.8709,38.3228,0.178,0.175666672,0.188285339,42,24.66666667,30,0.683,61.33333333,20150102,264.9337769,42.8938942,0.03245867,3.067541361,99926.38281
1074A,115.6951,37.7575,0.324,0.308666657,0.298768158,86.66666667,53.33333333,49.66666667,1.053,60,20150102,264.9112244,39.12908936,-0.011216,3.111216068,99119.50781
1075A,115.6426,37.7379,0.324,0.308666657,0.300904083,85.66666667,34.33333333,32.66666667,1.036,57.66666667,20150102,264.902832,38.87006378,-0.002816,3.102816105,99074.35156
1076A,115.6906,37.739,0.324,0.308666657,0.297722534,88.33333333,39,40.66666667,1.336,54,20150102,264.9104919,38.98249054,-0.010496,3.110496044,99161.61719
1077A,114.4821,37.0967,0.346,0.416,0.441369171,156.6666667,88.33333333,57.66666667,2.229,35.33333333,20150102,264.7171326,32.24025345,0.182863995,2.917136192,97503.75781
1078A,114.5261,37.0533,0.482,0.450875,0.444924103,157,145.3333333,52,2.534333333,19.66666667,20150102,264.7250061,32.28029251,0.149424225,2.909322977,97680.65625
1079A,114.5331,37.0964,0.482,0.450875,0.443582367,148,85,46,1.627,41,20150102,264.7253113,32.40013504,0.174704,2.925296068,97648.44531
1080A,114.4854,37.062,0.346,0.416,0.442664612,147.3333333,146,41.33333333,1.819,33.33333333,20150102,264.7182617,32.17348099,0.16598326,2.908539772,97555.46875
1001A,116.366,39.8673,0.743,0.775375,0.861087402,111.3333333,78.66666667,93.66666667,2.466666667,23.33333333,20150103,269.5739136,51.11907959,5.500504494,-4.232509613,93459.375
1002A,116.17,40.2865,0.233,0.189199997,0.33843808,159.3333333,56.33333333,80.66666667,2.233333333,19.33333333,20150103,268.5936279,54.42604065,6.080539227,-5.048484802,91909.5625
1003A,116.434,39.9522,0.743,0.825,0.855545715,168.3333333,69.66666667,79.33333333,3.033333333,17.33333333,20150103,269.4485168,51.61113358,5.5981884,-4.348478794,93389.66406
1004A,116.434,39.8745,0.743,0.825,0.876966614,142,78.33333333,97,2.833333333,23.33333333,20150103,269.6060486,51.00373077,5.497435093,-4.200592041,93588.10156
1005A,116.473,39.9716,0.743,0.801888916,0.857798157,147,95.66666667,99,3.066666667,15,20150103,269.4371338,51.65589142,5.615419388,-4.360047817,93425.25
1006A,116.361,39.9425,0.743,0.775375,0.839578247,124.3333333,76.66666667,107.6666667,2.766666667,16.33333333,20150103,269.4164429,51.7309761,5.600021362,-4.37789917,93255.49219
1007A,116.315,39.9934,0.76,0.77225,0.812854981,122.6666667,68.66666667,98.66666667,2.7,8,20150103,269.2789001,52.26477051,5.676310062,-4.503744125,93024.21875
1008A,116.72,40.1438,0.895,0.86625,0.815605774,120.3333333,85.66666667,79.33333333,2.566666667,24,20150103,269.2790527,51.89908981,5.778713703,-4.537020683,93460.03125
1011A,116.407,40.0031,0.743,0.801888916,0.831703919,160.3333333,90.66666667,107.6666667,3.033333333,4,20150103,269.3257141,52.07752228,5.669846058,-4.462741375,93199.6875
1012A,116.225,39.9279,0.741,0.776333313,0.803511414,123.6666667,60.66666667,89,2.533333333,20.66666667,20150103,269.3594666,51.97502899,5.600663185,-4.413672447,92997.22656
1013A,117.151,39.097,1.179,1.212,1.206898071,210.5,125,81,2.862,18.5,20150103,271.5182495,44.26489258,4.468417168,-2.129770279,97022.34375
1014A,117.193,39.173,1.245,1.196222168,1.197563232,202.6666667,166.3333333,91.33333333,3.464,17,20150103,271.400238,44.70030975,4.554259777,-2.25128746,96923.82031
1015A,117.145,39.1654,1.179,1.176444458,1.193383789,200.3333333,199.3333333,85.33333333,2.688333333,15,20150103,271.3905945,44.70397186,4.547602177,-2.274585247,96844.57031
1016A,117.184,39.1205,1.179,1.212,1.20646814,226.6666667,141,85,2.536333333,26,20150103,271.4910584,44.38152313,4.494421005,-2.150806189,97032.27344
1017A,117.237,39.1082,1.179,1.213666626,1.212387207,193.6666667,136.3333333,83.33333333,2.586333333,19.66666667,20150103,271.5383606,44.25447083,4.478650093,-2.08199048,97169.17188
1018A,117.202,39.0927,1.179,1.213666626,1.210963989,202.3333333,148,90.33333333,2.091,17.33333333,20150103,271.5499268,44.19113922,4.462016582,-2.078890562,97135.75781
1019A,117.1837,39.2133,1.179,1.176444458,1.188752075,203.6666667,170.6666667,75,2.453,12.33333333,20150103,271.3225403,44.9625473,4.600912094,-2.341531277,96807.58594
1020A,117.269,39.1337,1.179,1.213666626,1.209644165,170,124,80,2.075,15.66666667,20150103,271.5078125,44.37928009,4.506474972,-2.108458996,97172.71875
1021A,117.307,39.0877,1.242,1.221625,1.214210327,169,116,91,2.48,16.33333333,20150103,271.6078491,44.06528473,4.453441143,-1.981866479,97359.77344
1025A,117.401,39.124,1.175,1.222428589,1.212700928,216.6666667,130,92.66666667,2.485333333,15,20150103,271.5879822,44.19121552,4.490964413,-1.980289817,97463.34375
1027A,117.157,38.9194,1.275,1.234,1.196007202,190.6666667,112.3333333,65.66666667,2.575,17.66666667,20150103,271.7869873,43.13809586,4.300000191,-1.826026559,97464.20313
1029A,114.4548,38.0513,0.939,0.860142883,0.813894959,242.3333333,159,163,5.120666667,6,20150103,270.825531,35.68208694,3.821280003,-2.695744038,94250.10156
1030A,114.6046,38.0398,0.822,0.851888916,0.837072693,214,167.6666667,117.6666667,3.944666667,10.33333333,20150103,270.8734741,35.36003113,3.861226559,-2.687754631,94658.27344
1031A,114.5019,38.1398,0.801,0.824222229,0.773884155,189.6666667,163.6666667,82,2.946,18.66666667,20150103,270.8406067,36.55383301,3.833839893,-2.693232059,94139.9375
1032A,114.4586111,38.00583333,0.939,0.860142883,0.831466126,258,182.6666667,114.6666667,4.918,11,20150103,270.8267517,35.19777298,3.822296143,-2.695540667,94376.42969
1033A,114.5330556,38.01777778,0.859,0.863666687,0.832721252,285.3333333,228.6666667,150,6.478333333,5,20150103,270.8505554,35.22306061,3.842148066,-2.69157052,94534.71875
1034A,114.5214,38.0524,0.859,0.863666687,0.817344238,188,230,100,5.804,10,20150103,270.8468323,35.60477829,3.839040041,-2.692192078,94415.24219
1036A,118.1662,39.6308,1.14,1.118,1.102795776,158,139.6666667,104.3333333,3.593333333,11.66666667,20150103,271.2264099,50.87796021,4.963819504,-2.435351133,97400.89844
1037A,118.144,39.643,1.14,1.118,1.095183594,170.3333333,148.3333333,102.6666667,4.071333333,9.666666667,20150103,271.1654968,50.79092026,4.969266891,-2.509700537,97345.6875
1038A,118.1853,39.6407,1.14,1.118,1.104227173,147,20.66666667,68.33333333,3.912,18,20150103,271.2467957,51.02589417,4.978033543,-2.41702652,97408.20313
1039A,118.2185,39.6679,1.165,1.136857178,1.106485474,164.3333333,158.6666667,119,4.061666667,18,20150103,271.2656555,51.31442642,5.010767937,-2.407451391,97402.0625
1040A,118.1838,39.65782,1.14,1.118,1.100159912,155.6666667,148.6666667,101,4.242333333,13.33333333,20150103,271.2168884,51.07733917,4.9932127,-2.458497047,97372.5625
1041A,118.1997,39.6295,1.159,1.143625,1.109334351,165.6666667,155.6666667,100.3333333,3.917333333,14,20150103,271.2917175,51.07184601,4.97180891,-2.361469269,97450.25
1047A,114.5129,36.61763,0.573,0.567888916,0.527083618,180,123.6666667,98.33333333,3.424,31,20150103,269.2247314,29.829916,3.037147045,-1.953779221,96903.70313
1048A,114.5426,36.6164,0.573,0.567888916,0.533010742,171.6666667,150.6666667,34.33333333,2.607333333,22,20150103,269.2392273,29.73627853,3.04447484,-1.949047804,96979.5
1049A,114.5035,36.5776,0.573,0.567888916,0.500954132,125,78.66666667,82,1.896,20,20150103,269.0771179,29.86251068,2.964282513,-1.890161395,96929.20313
1050A,114.4965,36.61981,0.573,0.567888916,0.523865479,177.3333333,126,44,2.296666667,22.66666667,20150103,269.2220764,29.8814373,3.035724878,-1.958806038,96860
1051A,115.493,38.8632,1.056,1.087555542,1.028576904,311.6666667,236,105.3333333,5.653,14.66666667,20150103,271.1577454,43.50788116,4.098133564,-2.64037323,94310.44531
1052A,115.5223,38.8957,1.116,1.056888916,1.031469727,288,120.3333333,71,6.743,102.6666667,20150103,271.1671143,43.8108139,4.105946541,-2.638810635,94279.86719
1053A,115.4713,38.9108,0.974,0.992111084,0.994814331,272,174,113.6666667,6.007333333,18.66666667,20150103,271.1508179,43.98474884,4.092346668,-2.641530514,94137.46875
1054A,115.4612,38.8416,0.955,1.012333313,1.020199646,290,262,108.6666667,4.341666667,10,20150103,271.147583,43.30916977,4.089653492,-2.64206934,94306.63281
1055A,115.442,38.8756,0.974,0.992111084,0.993710266,261,141,81.66666667,5.925,16,20150103,271.1414185,43.65260696,4.084533215,-2.643093348,94175.66406
1056A,115.5214,38.8707,1.116,1.056888916,1.041604736,302.3333333,304.6666667,59,6.103333333,34.33333333,20150103,271.1668396,43.56837845,4.105706692,-2.638858557,94346.16406
1057A,114.8985,40.8367,0.153,0.12185714,0.099952255,56.33333333,222.3333333,36.33333333,1.464,33.66666667,20150103,266.9685364,62.67984772,6.941043377,-5.007070541,88286.04688
1058A,114.892,40.79481,0.153,0.12185714,0.106986786,54.5,108.5,59.5,1.5885,28,20150103,267.0592041,62.34674454,6.894753456,-4.974593163,88364.77344
1059A,114.8814,40.8115,0.182,0.120166664,0.104004768,75,263,39,3.579333333,25.33333333,20150103,267.0198669,62.47784424,6.922619343,-4.987022877,88322.72656
1060A,114.9032,40.7688,0.153,0.12185714,0.110830338,81.66666667,135.6666667,105.6666667,1.825,20.66666667,20150103,267.1184692,62.14149094,6.851973534,-4.950784683,88426.4375
1061A,114.904,40.8725,0.065,0.111222221,0.091184212,5.333333333,313.3333333,42.66666667,2.064,35,20150103,266.8800964,62.96479416,6.930045128,-4.972130775,88218.30469
1062A,117.9664,40.9161,0.339,0.274888886,0.233618164,52.66666667,95,49.66666667,1.230666667,30,20150103,268.9007568,53.51123428,6.15082407,-5.271253109,93377.8125
1063A,117.9525,40.9843,0.339,0.240888886,0.226203217,35,91.66666667,54,1.422666667,26.66666667,20150103,268.7000732,53.64653015,6.149849415,-5.273481846,93128.79688
1064A,117.963,40.9359,0.339,0.274888886,0.231308868,52,63.33333333,58,1.6605,24.5,20150103,268.8431396,53.55166626,6.150280952,-5.2716856,93306.84375
1065A,117.8184,40.9733,0.24,0.273222229,0.209454819,48,99,53,2.137333333,25.33333333,20150103,268.5987244,53.28844452,6.202610016,-5.331757545,92898.6875
1066A,117.9384,41.0112,0.339,0.240888886,0.224532288,32.66666667,83.66666667,37.66666667,1.321666667,38,20150103,268.6123352,53.68069458,6.152862549,-5.277775288,93013.16406
1067A,116.6838,39.5178,0.984,0.962555542,0.987071777,163.3333333,133.6666667,82,2.517666667,9.666666667,20150103,270.4761658,47.76641083,5.006714344,-3.336710215,95023.26563
1068A,116.7729,39.5747,0.994,0.995777771,1.00614917,171.5,85,77,2.781,6.5,20150103,270.4186707,48.01099014,5.06660223,-3.382870436,95068.50781
1069A,116.715,39.5571,0.984,0.996888916,0.993000183,149,77,85.66666667,2.848,12.66666667,20150103,270.4179688,47.99459457,5.051954746,-3.390605688,94990.42188
1070A,116.7464,39.5343,0.984,0.996888916,1.003208984,174.6666667,139.3333333,74.66666667,2.931,9,20150103,270.4809875,47.77218246,5.020019531,-3.32278657,95113.44531
1071A,116.8854,38.2991,1.086,1.033111084,1.021206482,120,132.3333333,61.66666667,2.555333333,24.66666667,20150103,271.6711121,39.0214653,4.300000191,-2.057791948,98456.59375
1072A,116.8584,38.3254,1.086,1.033111084,1.035591309,112.6666667,83.33333333,56.33333333,2.198666667,25.33333333,20150103,271.6595764,39.183918,4.300000191,-2.080832005,98340.95313
1073A,116.8709,38.3228,1.086,1.033111084,1.03171167,122.3333333,83.66666667,71,1.575666667,34.33333333,20150103,271.664917,39.1744957,4.300000191,-2.070165157,98370.84375
1074A,115.6951,37.7575,0.89,0.840444458,0.861289429,161.6666667,98.66666667,71.33333333,1.839666667,36.33333333,20150103,271.2224121,33.07694626,4.152026653,-2.629594564,97685.42188
1075A,115.6426,37.7379,0.842,0.857111084,0.86341272,155.3333333,102.3333333,65.66666667,1.969,39,20150103,271.2056274,32.7935791,4.138026714,-2.632394552,97645.33594
1076A,115.6906,37.739,0.89,0.840444458,0.857764404,171,106.3333333,67,2.238333333,38,20150103,271.2209778,32.89532852,4.150826931,-2.629834652,97727.25
1077A,114.4821,37.0967,0.708,0.610666687,0.640096191,234,217,141.6666667,6.140666667,12.33333333,20150103,270.834259,29.87360954,3.828559875,-2.694288015,96236.79688
1078A,114.5261,37.0533,0.706,0.747555542,0.669272827,291.3333333,318.3333333,119.3333333,6.108,9,20150103,270.7681885,29.77345657,3.800644875,-2.655248404,96406.35938
1079A,114.5331,37.0964,0.819,0.747777771,0.676249878,231,327,123,6.131,20,20150103,270.8505859,29.75581551,3.842159987,-2.691568136,96372.46094
1080A,114.4854,37.062,0.706,0.659444458,0.642597717,250.3333333,361.6666667,93,5.752333333,14.66666667,20150103,270.7854309,29.86965561,3.804888725,-2.671499968,96288.24219
1001A,116.366,39.8673,0.318,0.303888886,0.337665314,73.66666667,39.33333333,79,2.033333333,21.33333333,20150104,271.217041,49.35984802,0.245451063,3.242287636,93717.72656
1003A,116.434,39.9522,0.255,0.325,0.336566528,97.33333333,32,73.33333333,1.933333333,22.33333333,20150104,271.1625061,49.69266129,0.334980339,3.330406666,93663.76563
1004A,116.434,39.8745,0.318,0.336777771,0.354119904,89.33333333,34.33333333,88.66666667,1.9,21.33333333,20150104,271.2142639,49.21778488,0.238371,3.233390808,93854.02344
1005A,116.473,39.9716,0.255,0.325,0.344207764,99.33333333,46.33333333,87.33333333,1.833333333,30.66666667,20150104,271.1501465,49.70256042,0.349096686,3.343676806,93705.41406
1006A,116.361,39.9425,0.255,0.287333344,0.318001251,85,33.66666667,91.33333333,2.1,19.33333333,20150104,271.167572,49.83576202,0.341223896,3.338434219,93521.10156
1007A,116.315,39.9934,0.255,0.287333344,0.284397522,111.6666667,45,92.66666667,2.633333333,9,20150104,271.133667,50.27728653,0.417251259,3.415711641,93290.3125
1008A,116.72,40.1438,0.363,0.329,0.324214569,124,59.33333333,76.66666667,1.866666667,31.66666667,20150104,271.0321045,50.09741592,0.490033388,3.480912447,93778.11719
1009A,116.644,40.3937,0.246,0.219666672,0.180549927,83.5,52.33333333,60,1.7,33,20150104,270.8589172,51.84970856,0.812403321,3.807557821,92881.85938
1011A,116.407,40.0031,0.255,0.287333344,0.320416138,97,38,82,1.833333333,13.66666667,20150104,271.1283264,50.07853699,0.405363381,3.401688099,93476.1875
1012A,116.225,39.9279,0.255,0.2835,0.260548706,64.66666667,36.33333333,71.33333333,1.7,27.66666667,20150104,271.1741638,50.12211609,0.359230816,3.35164547,93247.46875
1013A,117.151,39.097,0.868,0.847888916,0.84215918,354.3333333,271,187.3333333,5.881666667,8,20150104,271.8320313,42.76913071,-0.787420392,2.168266773,97262.32031
1014A,117.193,39.173,0.786,0.823666687,0.817993103,378,261,193,7.339,13.33333333,20150104,271.7790527,43.10653305,-0.707870841,2.247789145,97176.72656
1015A,117.145,39.1654,0.786,0.823666687,0.818664551,368.3333333,219.6666667,176.3333333,7.341333333,13,20150104,271.778717,43.17802429,-0.71156323,2.246160269,97092.67188
1016A,117.184,39.1205,0.786,0.823666687,0.834158936,387,313.3333333,169,6.073333333,18,20150104,271.8184814,42.82619858,-0.764429688,2.190258741,97277.80469
1017A,117.237,39.1082,0.832,0.85675,0.836780945,373.6666667,305.6666667,192.6666667,6.510666667,10.66666667,20150104,271.8352966,42.62973785,-0.782371342,2.169400454,97417.28906
1018A,117.202,39.0927,0.868,0.847888916,0.842522461,345.3333333,385.6666667,206,5.081,8,20150104,271.8424683,42.62374115,-0.796311378,2.156750917,97379.15625
1019A,117.1837,39.2133,0.786,0.797,0.806962341,367.6666667,143.3333333,143.3333333,5.711333333,12.33333333,20150104,271.7467346,43.36067963,-0.662872016,2.294295549,97064.86719
1020A,117.269,39.1337,0.89,0.827888916,0.829209473,358,137.3333333,159,4.537666667,14.33333333,20150104,271.8196716,42.69946289,-0.757613063,2.193334341,97426.64063
1021A,117.307,39.0877,0.832,0.85675,0.841388184,360,223,199,7.325,5,20150104,271.8611145,42.34700394,-0.81022054,2.137514591,97610.70313
1025A,117.401,39.124,0.89,0.834444458,0.828388062,387.6666667,284.3333333,194,6.1,8,20150104,271.8451538,42.32997131,-0.779646575,2.164628983,97726.40625
1027A,117.157,38.9194,0.832,0.883111084,0.901979309,552,261.3333333,189,7.644333333,4,20150104,271.9451294,41.73112869,-0.948373318,2.003253222,97682.24219
1036A,118.1662,39.6308,0.553,0.563777771,0.558633301,333.6666667,270,158,8.655,17.66666667,20150104,271.5561523,46.54035568,-0.404265761,2.56200695,97750.85938
1037A,118.144,39.643,0.553,0.563777771,0.563141357,331.3333333,272.3333333,161,8.764,16.33333333,20150104,271.5056763,46.54629517,-0.382125795,2.568470478,97697.07813
1038A,118.1853,39.6407,0.553,0.563777771,0.547236206,293.3333333,60.66666667,105,7.032333333,24,20150104,271.5797729,46.63429642,-0.404844046,2.575482845,97759.89063
1039A,118.2185,39.6679,0.553,0.53525,0.522112854,293.6666667,350.6666667,157,9.401,30,20150104,271.6087646,46.84448624,-0.396842331,2.607246876,97758.21094
1040A,118.1838,39.65782,0.553,0.563777771,0.540626465,286.6666667,350,142.3333333,8.868333333,22,20150104,271.559967,46.71345139,-0.388601124,2.590897083,97726.71094
1041A,118.1997,39.6295,0.553,0.563777771,0.5465495,315.6666667,291.6666667,143.3333333,8.691666667,23.66666667,20150104,271.616394,46.61494827,-0.422169387,2.568506479,97800.53906
