date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20150102,1030A,114.6046,38.0398,0.538,0.565142883,0.54560321,155.3333333,79.66666667,59.33333333,1.413333333,21.66666667,262.9122314,263.4265137,39.39405823,55.57582855,3.614282608,5.240810871,1.951018691,-0.540810645,95676.60156,95368.99219
20150102,1032A,114.4586111,38.00583333,0.53,0.474444458,0.465769318,73,74.33333333,46.66666667,1.360666667,33,262.9044495,263.4732361,38.78318787,54.9417038,3.668785334,5.342029572,1.982162952,-0.642029643,95374.00781,95067.38281
20150102,1033A,114.5330556,38.01777778,0.53,0.520555542,0.510919159,108,103,55.66666667,2.148333333,51.33333333,262.9084167,263.4494324,39.06847763,55.23690796,3.640992641,5.29041481,1.966281533,-0.590414762,95543.35156,95236.39063
20150102,1034A,114.5214,38.0524,0.538,0.565142883,0.508061218,162,83,43,1.166,58,262.9078064,263.4531555,39.20460129,55.38325882,3.645344019,5.298496246,1.968768001,-0.59849596,95418.98438,95110.88281
20150102,1035A,114.3541,37.9097,0.379,0.381,0.414067291,59.66666667,81.66666667,35,1.034,65.33333333,262.9078064,263.5044556,37.98435974,54.10589981,3.706688166,5.412261486,2.011146784,-0.710031986,95341.53906,95038.00781
20150102,1036A,118.1662,39.6308,0.14,0.141199997,0.142048538,40,27,40.66666667,1.137666667,55,264.5596924,264.6871338,43.55291748,91.59555054,3.686206818,5.154538155,2.0903337,1.987678885,98681.53906,98327.32813
20150102,1041A,118.1997,39.6295,0.14,0.141199997,0.14552005,25,36.33333333,39.66666667,1.158666667,51.33333333,264.666748,264.7944946,43.45850754,91.56558228,3.719714403,5.184534073,2.112043381,2.043878317,98732.00781,98377.60938
20150102,1044A,119.6023,39.9567,0.162,0.111428574,0.092904572,23.66666667,53.66666667,22.66666667,0.474666667,49.33333333,267.8840637,268.3050232,39.30531311,91.36859894,5.096419811,6.344411373,2.890138149,3.988342762,100369.8906,99994.57813
20150102,1045A,119.607,39.9358,0.162,0.128199997,0.096835052,15,47.66666667,23.66666667,0.415,49.33333333,267.9712524,268.3764343,39.30638123,91.31090546,5.104636669,6.356622219,2.900985479,4.018929005,100400.8906,100026.2656
20150102,1046A,119.5369,39.9419,0.162,0.111428574,0.095015076,26,7.666666667,6.666666667,0.316333333,66,267.7556763,268.1592407,39.52150345,91.4050827,5.046079636,6.308725834,2.858328581,3.900659084,100280.4922,99906.20313
20150102,1047A,114.5129,36.61763,0.467,0.47325,0.476831787,172.6666667,189,135,3.325666667,38,263.3093262,263.3605957,36.35429764,50.78675842,3.016438246,4.578110218,2.147119284,-0.16250816,97992.375,97701.6875
20150102,1048A,114.5426,36.6164,0.467,0.47325,0.476697022,167,204.3333333,23.33333333,2.633333333,24,263.3143311,263.3566589,36.41142654,50.8081131,3.004430771,4.557122707,2.142421722,-0.140342221,98072.46875,97781.82031
20150102,1049A,114.5035,36.5776,0.484,0.492875,0.479358002,117.6666667,131,80.33333333,2.056666667,19,263.3431396,263.353302,36.33275986,50.70520401,2.964486837,4.520674706,2.164140224,-0.130572945,98018.28906,97727.55469
20150102,1050A,114.4965,36.61981,0.484,0.492875,0.476800568,179.6666667,177,41.66666667,2.117,25.66666667,263.3052673,263.3630981,36.32282257,50.77762985,3.025141001,4.592083454,2.149139881,-0.176193014,97946.22656,97655.52344
20150102,1051A,115.493,38.8632,0.377,0.401375,0.393558929,55.33333333,74.66666667,31.66666667,2.309666667,56.33333333,262.9596252,263.1422424,44.47192764,66.41304016,3.282613277,4.624853134,1.761493325,0.075146683,95377.48438,95044.9375
20150102,1052A,115.5223,38.8957,0.377,0.389222229,0.393778961,47.33333333,12.33333333,21.33333333,1.256666667,121.6666667,262.9611816,263.1328735,44.6019516,66.89848328,3.271674633,4.604538441,1.755242705,0.095461354,95347.6875,95014.1875
20150102,1053A,115.4713,38.9108,0.377,0.401375,0.392126617,81,103.6666667,49.33333333,3.002333333,30.66666667,262.9584656,263.1491699,44.67483521,66.42620087,3.290714741,4.639898777,1.766122699,0.060101353,95198.14063,94864.0625
20150102,1054A,115.4612,38.8416,0.377,0.401375,0.393225922,50,85,48.33333333,1.486333333,30,262.9579163,263.1524048,44.38560486,65.95728302,3.294485331,4.646901131,1.768277407,0.053098686,95371.75781,95039.82031
20150102,1055A,115.442,38.8756,0.377,0.401375,0.393104004,63.33333333,75.33333333,45,2.918,41.66666667,262.9569092,263.1585693,44.5318222,65.92671967,3.301653385,4.66021347,1.772373319,0.039786685,95235.79688,94902.75
20150102,1056A,115.5214,38.8707,0.377,0.389222229,0.394114655,59.33333333,82,18.33333333,2.878666667,42,262.9611511,263.1331482,44.498806,66.75875854,3.272010803,4.605162621,1.755434632,0.094837353,95415.89063,95083.17188
20150102,1057A,114.8985,40.8367,0.028,0.027375,0.034042213,18.66666667,94,14,0.449,58.33333333,261.3255615,262.2125854,45.83535767,63.19737625,4.909395218,7.540805817,2.6334548,-0.833408237,89124.13281,88704.34375
20150102,1058A,114.892,40.79481,0.041,0.036777779,0.035674644,11,40.33333333,22.33333333,0.401666667,57,261.3509827,262.2427673,46.02185059,63.36524963,4.883660793,7.499893665,2.612028122,-0.836467624,89204.70313,88787.40625
20150102,1059A,114.8814,40.8115,0.041,0.036777779,0.034752182,26.33333333,82.66666667,21.33333333,2.548,48.33333333,261.3423157,262.2385254,45.92795181,63.28210831,4.900080204,7.529496193,2.624193668,-0.842126608,89159.96875,88741.72656
20150102,1060A,114.9032,40.7688,0.041,0.036777779,0.036500927,18.66666667,34.66666667,18,0.645,47,261.3674622,262.2522583,46.16078949,63.4891243,4.860058784,7.457448483,2.595974445,-0.828090429,89269.77344,88853.96875
20150102,1061A,114.904,40.8725,0.028,0.027375,0.032606647,8,84.66666667,14.33333333,1.420333333,59,261.338501,262.1820984,45.67541122,63.05302048,4.923661232,7.549745083,2.673067331,-0.796760082,89054.80469,88632.875
20150102,1062A,117.9664,40.9161,0.023,0.020555555,0.020683416,19,21,8.666666667,0.288666667,78,262.0290833,262.7499084,45.9240303,84.50352478,4.628744125,6.266713142,2.049245596,0.74275136,94594.0625,94160.71094
20150102,1063A,117.9525,40.9843,0.02,0.020777779,0.020060564,20.33333333,18,20.33333333,0.312,63.66666667,261.9907227,262.7151184,46.05207443,83.82424927,4.662219048,6.295204639,2.092957973,0.715360105,94340.67188,93902.25
20150102,1064A,117.963,40.9359,0.02,0.020777779,0.020487368,7.666666667,11.66666667,10.66666667,0.66,73,262.0184326,262.7403259,45.96043396,84.30731964,4.638484955,6.274773598,2.061879635,0.735213161,94521.875,94087.04688
20150102,1065A,117.8184,40.9733,0.02,0.022666666,0.020634802,14.33333333,15.66666667,7,0.426666667,76.66666667,261.884552,262.6149597,46.25559616,83.80045319,4.645680904,6.325369835,2.085444927,0.613078952,94100.82031,93664.30469
20150102,1066A,117.9384,41.0112,0.02,0.020777779,0.020146484,11,4.666666667,4.333333333,0.202333333,74,261.9686584,262.6945496,46.11537552,83.54597473,4.674864292,6.30888319,2.110462189,0.698226273,94222.63281,93782.27344
20150102,1067A,116.6838,39.5178,0.22,0.184333328,0.18098085,16.33333333,14.66666667,4,0.389333333,29.66666667,262.8222961,262.9944458,46.0306282,82.67759705,3.453302622,4.892264843,1.77838707,0.625657499,96186.26563,95837.13281
20150102,1068A,116.7729,39.5747,0.154,0.165222229,0.165503189,9.333333333,13,5.333333333,0.203,48.33333333,262.8526611,263.0481262,46.08705902,83.9357605,3.502822638,4.968878269,1.802120328,0.6696468,96239.09375,95888.59375
20150102,1069A,116.715,39.5571,0.154,0.165222229,0.173631165,15.66666667,8,9.333333333,0.467333333,39,262.8056946,262.9960938,46.10233307,83.21891785,3.485333443,4.943138599,1.788903952,0.626957119,96154.83594,95804.65625
20150102,1070A,116.7464,39.5343,0.154,0.165222229,0.171493195,10.66666667,13.33333333,5,0.359,50.33333333,262.8776855,263.0540161,46.0114212,83.43948364,3.470203638,4.917682171,1.792751789,0.673925698,96283.24219,95933.82813
20150102,1071A,116.8854,38.2991,0.178,0.175666672,0.18427179,47.66666667,48,30.66666667,1.641,42.66666667,263.914978,263.7810974,42.92384338,78.51763916,3.033887863,4.235551834,1.769439936,1.243872046,99718.96875,99405.8125
20150102,1072A,116.8584,38.3254,0.178,0.175666672,0.191304062,47.66666667,33.33333333,27,1.314333333,41.66666667,263.8760986,263.7436523,42.97193909,78.3628006,3.032448053,4.229792118,1.762239933,1.216511965,99598.8125,99284.85156
20150102,1073A,116.8709,38.3228,0.178,0.175666672,0.188285339,42,24.66666667,30,0.683,61.33333333,263.894104,263.7609863,42.97247696,78.48428345,3.033114672,4.232458591,1.765573263,1.229178667,99630.21094,99316.34375
20150102,1074A,115.6951,37.7575,0.324,0.308666657,0.298768158,86.66666667,53.33333333,49.66666667,1.053,60,262.9703979,263.0775757,40.1190567,62.84608078,3.207162619,4.484730721,1.718378663,0.215269357,98862.07031,98564.11719
20150102,1075A,115.6426,37.7379,0.324,0.308666657,0.300904083,85.66666667,34.33333333,32.66666667,1.036,57.66666667,262.9675903,263.0943604,39.97439957,62.17715836,3.226762772,4.521130562,1.729578733,0.178869352,98818.29688,98520.92188
