20170917,1018A,117.202,39.0927,0.101,0.110444443,0.102846382,12.66666667,3.666666667,15,0.333333333,93.66666667,291.5859985,24.93124008,1.581212602,97098.8125,241.2251248,1.385961056,0.76114732
20170917,1019A,117.1837,39.2133,0.092,0.098555557,0.096035927,5,4.666666667,17.33333333,0.6,98,291.4346008,24.09651947,1.626321324,96804.97656,243.3193975,1.453156233,0.730245173
20170917,1021A,117.307,39.0877,0.159,0.122888886,0.102868164,5,4.666666667,8.666666667,0.466666667,83,291.7776794,25.04924011,1.593730986,97306.50781,241.7424523,1.403803468,0.754529178
20170917,1027A,117.157,38.9194,0.096,0.092714287,0.093654587,4,5.333333333,15.66666667,0.5,98.66666667,291.6446838,26.07368088,1.522609931,97388.13281,238.1599151,1.29349339,0.803253293
20170917,1029A,114.4548,38.0513,0.597,0.459111115,0.453592102,32.66666667,9,35.33333333,0.566666667,118.6666667,288.1808777,30.08117104,1.125919261,94305.4375,207.8242972,0.525536001,0.99574399
20170917,1030A,114.6046,38.0398,0.597,0.502625,0.427089722,30,2.666666667,21,0.1,121.6666667,288.3326721,30.20534897,1.14215997,94698.70313,210.138656,0.573472023,0.987754643
20170917,1031A,114.5019,38.1398,0.591,0.564666687,0.49393158,38.66666667,13.66666667,17.66666667,0.333333333,116.6666667,288.2286072,29.50111008,1.130825728,94212.26563,208.5590884,0.540607989,0.993232012
20170917,1032A,114.4586111,38.00583333,0.597,0.459111115,0.427625671,23.33333333,10.33333333,21,0.733333333,104,288.1847229,30.38759422,1.126309368,94420.83594,207.8839904,0.526755571,0.995540738
20170917,1033A,114.5330556,38.01777778,0.597,0.502625,0.429112152,24.33333333,8.666666667,13.33333333,0.5,113,288.2601624,30.33101654,1.134172695,94575.77344,209.0415949,0.550577819,0.991570354
20170917,1034A,114.5214,38.0524,0.597,0.502625,0.447069122,37,12,23.5,0.6,93,288.2483521,30.09453964,1.132911135,94465.42969,208.8614189,0.546847999,0.99219197
20170917,1035A,114.3541,37.9097,0.206,0.306888886,0.38784903,30.66666667,3,42,0.766666667,11.33333333,288.0921936,30.99802017,1.116538619,94383.72656,206.5394712,0.498885334,0.998885334
20170917,1036A,118.1662,39.6308,0.132,0.116888886,0.106036522,6.333333333,13,26.66666667,0.6,98,292.6493835,23.72110748,1.936279124,97359.76563,249.965719,1.819110632,0.663335025
20170917,1037A,118.144,39.643,0.132,0.116888886,0.103675919,10.66666667,11.66666667,15.33333333,0.566666667,100.6666667,292.5892639,23.56196976,1.945222326,97310.97656,250.0741487,1.828770518,0.662939131
20170917,1038A,118.1853,39.6407,0.132,0.116888886,0.105892799,15,24.33333333,33.66666667,0.866666667,105.6666667,292.6749878,23.71499252,1.937260571,97366.49219,249.9962579,1.820386171,0.66270107
20170917,1039A,118.2185,39.6679,0.132,0.128,0.104311783,14.33333333,28.66666667,29,0.933333333,95.66666667,292.7045898,23.63383675,1.942942432,97361.69531,250.1003364,1.826929569,0.661327183
20170917,1040A,118.1838,39.65782,0.132,0.116888886,0.104211617,20.66666667,29,21.33333333,0.866666667,106,292.6495361,23.58985901,1.944733347,97335.21094,250.1001068,1.828610897,0.661944091
20170917,1041A,118.1997,39.6295,0.132,0.116888886,0.107568169,10.33333333,27,24,0.866666667,107,292.7187805,23.84139633,1.930144864,97403.59375,249.9081297,1.812682033,0.663055837
20170917,1043A,119.7624,40.0181,0.066,0.052799999,0.048149776,4.5,4.666666667,14,0.266666667,92,294.496582,26.16348076,1.721308773,98986.07813,245.3862422,1.564903975,0.716923594
